"id","Gender","Age","Educ.lvl","WDP.Theil","WDP.Gini","WDP.Atkinson","k2all","k2strong","ext.right","ext.left"
1009,"F",2,3,1,1,0,1,1,0,1
1012,"M",2,3,1,0,1,1,0,0,1
1013,"M",4,3,0,0,0,0,0,0,0
1014,"M",5,3,1,1,1,1,1,0,1
1015,"M",2,3,0,0,0,1,1,0,1
1016,"M",5,3,1,1,1,1,1,0,1
1017,"F",4,3,0,0,0,1,1,0,1
1019,"M",2,3,1,1,1,1,0,0,1
1021,"M",2,3,0,0,0,1,0,0,0
1022,"M",2,3,0,0,0,0,0,0,1
1027,"M",2,3,1,1,1,1,1,0,1
1028,"F",5,3,1,1,1,1,1,0,0
1029,"M",3,3,1,1,1,0,0,0,1
1032,"M",2,3,0,0,0,0,0,0,0
1033,"M",2,3,1,1,1,1,1,1,0
1036,"M",2,3,1,1,1,0,0,0,1
1041,"M",6,3,0,0,0,0,0,0,1
1042,"M",3,3,1,0,1,1,1,0,0
1043,"F",2,3,0,0,0,0,0,0,1
1044,"M",2,3,1,1,1,0,0,0,1
1045,"M",2,3,1,1,1,1,1,0,1
1047,"F",2,3,1,1,1,1,1,0,1
1049,"M",6,3,0,0,0,0,0,0,0
1050,"F",5,3,0,0,0,0,0,0,0
1053,"M",3,3,1,1,1,0,0,0,1
1057,"F",2,2,0,1,0,1,1,0,1
1058,"F",4,3,1,1,1,1,1,0,0
1059,"M",2,3,1,0,1,0,0,0,1
1060,"F",2,3,1,1,1,0,0,0,1
1062,"F",5,3,1,0,1,0,0,0,1
1064,"M",2,3,1,0,1,1,1,0,1
1065,"F",1,2,0,0,0,1,1,0,0
1066,"M",4,3,0,0,0,0,0,0,0
1068,"M",2,3,1,1,1,1,1,0,1
1070,"F",3,3,0,0,0,0,0,0,0
1071,"M",2,3,1,1,1,0,0,0,1
1072,"M",4,3,0,0,0,0,0,0,0
1073,"F",3,3,1,1,1,1,1,0,1
1075,"M",2,3,1,1,1,1,1,1,0
1077,"F",3,3,1,1,1,0,0,0,1
1078,"M",3,3,1,1,1,1,1,0,1
1079,"M",5,3,0,0,0,0,0,0,1
1080,"M",3,3,1,1,1,0,0,0,1
1081,"F",3,3,0,0,0,0,0,0,1
1083,"M",2,3,1,0,1,1,1,0,1
1085,"M",4,3,1,1,1,0,0,0,1
1086,"M",3,3,0,0,0,1,1,0,1
1087,"F",4,3,0,0,0,0,0,0,0
1090,"M",2,3,0,0,0,1,1,1,0
1092,"M",3,3,0,0,0,0,0,0,1
1093,"M",2,3,1,1,1,1,1,0,1
1094,"M",2,3,1,1,1,1,1,1,0
1098,"M",4,3,1,1,1,1,1,0,0
1100,"F",3,2,0,0,0,0,0,0,1
1103,"M",4,3,1,0,1,1,0,0,1
1104,"F",3,3,0,0,0,0,0,0,1
1107,"M",4,3,1,0,1,1,1,0,1
1109,"M",2,3,1,1,1,0,0,0,1
1110,"M",4,3,0,0,0,0,0,0,1
1111,"F",3,3,0,0,0,0,0,0,1
1113,"M",3,3,0,0,0,1,1,0,1
1114,"M",3,3,0,0,0,0,0,0,0
1115,"F",4,3,0,NA,0,0,0,0,0
1118,"F",2,3,0,0,0,1,0,0,0
1119,"M",4,3,0,0,0,0,0,0,1
1120,"M",2,3,1,1,1,0,0,0,1
1121,"M",4,3,1,0,1,1,1,0,1
1123,"M",3,3,1,1,1,0,0,0,1
1124,"M",2,3,1,1,1,0,0,0,1
1125,"M",2,NA,1,1,1,1,1,1,0
1126,"M",2,3,1,1,1,0,0,0,1
1130,"M",4,3,1,0,1,1,0,0,1
1132,"M",2,3,1,1,1,1,1,0,1
1136,"M",2,3,1,0,1,0,0,0,1
1139,"F",5,3,1,0,1,1,1,0,1
1141,"M",2,3,1,1,1,0,0,0,1
1143,"M",4,3,1,1,1,0,0,0,1
1145,"M",5,3,1,1,1,1,1,1,0
1147,"M",2,3,1,1,1,0,0,0,1
1149,"M",3,3,0,0,0,0,0,0,0
1152,"M",3,3,1,1,1,0,0,0,0
1153,"M",2,3,1,0,1,0,0,0,1
1156,"F",2,3,1,0,1,0,0,0,1
1158,NA,2,3,1,1,1,1,0,0,1
1159,"F",2,3,1,1,1,0,0,0,1
1160,"F",2,3,0,0,0,1,1,0,0
1163,"M",3,3,1,1,1,1,1,0,1
1164,"M",2,3,1,0,1,1,0,0,1
1165,"M",2,3,1,0,0,0,0,0,1
1166,"M",2,3,0,0,0,1,1,0,1
1167,"M",3,3,1,1,1,1,0,0,0
1168,NA,2,3,1,1,1,1,0,0,1
1169,"M",5,3,1,1,1,1,1,0,0
1170,"M",2,3,1,1,1,0,0,0,1
1172,"M",2,3,1,1,1,1,1,0,0
1173,"M",2,3,1,1,1,1,1,0,1
1174,"F",2,3,0,0,0,0,0,1,0
1176,"M",2,3,1,1,1,1,1,0,0
1179,"M",2,3,0,0,0,0,0,0,1
1183,"F",2,3,0,0,0,1,1,0,1
1184,"M",2,3,0,0,0,0,0,0,0
1185,"M",3,3,1,1,1,0,0,0,1
1187,"M",2,3,1,1,1,1,1,0,1
1188,"M",3,3,1,0,1,0,0,0,1
1192,"M",3,3,0,NA,0,1,1,0,0
1193,"M",3,3,0,0,0,0,0,1,0
1194,"M",2,3,1,1,1,1,0,0,1
1195,"M",2,3,0,0,0,0,0,0,1
1196,"F",2,3,0,0,0,1,1,0,0
1197,"F",3,3,1,1,1,1,1,0,0
1198,NA,2,3,1,1,1,1,1,0,1
1199,NA,3,3,1,1,1,1,1,0,0
1207,"M",4,2,0,0,0,0,0,0,1
1208,"M",3,3,1,0,1,0,0,0,1
1209,"M",3,2,0,0,0,0,0,0,1
1212,NA,2,3,1,1,1,0,0,0,1
1213,NA,4,3,1,1,1,0,0,0,1
1216,"M",2,3,1,1,1,0,0,0,1
1219,"M",4,3,1,1,1,1,1,0,1
1220,"M",2,3,1,1,1,0,0,0,1
1221,"M",2,3,1,1,1,0,0,0,1
1224,"F",2,3,1,1,1,1,1,0,1
1225,"F",2,3,0,0,0,1,0,0,0
1227,"M",3,3,1,1,1,0,0,0,1
1229,"M",3,3,1,1,1,0,0,0,0
1231,"M",4,3,1,0,0,1,0,0,0
1232,"F",2,3,1,1,1,1,1,0,1
1236,"M",7,2,0,0,0,0,0,0,1
1237,"M",2,NA,1,1,1,1,0,0,1
1239,"M",2,3,0,0,0,0,0,0,1
1240,"M",2,3,1,0,1,0,0,0,1
1241,"M",2,2,0,0,0,0,0,0,1
1243,"M",2,3,0,0,0,1,1,0,0
1244,"F",2,3,1,1,1,1,1,0,1
1245,"M",2,3,1,1,1,1,1,1,0
1246,"M",2,3,0,0,0,0,0,0,1
1248,"M",2,3,0,0,0,0,0,0,1
1250,"F",2,3,0,0,0,1,1,0,0
1251,"M",3,3,0,0,0,0,0,0,1
1252,"F",2,3,0,0,0,1,1,0,1
1254,"M",4,3,1,0,1,0,0,0,0
1255,"F",5,3,1,0,1,0,0,0,0
1256,"M",2,3,1,0,1,0,0,0,0
1257,"M",5,3,1,0,0,0,0,0,1
1260,"M",2,3,0,0,0,1,1,1,0
1261,"F",2,3,1,1,1,0,0,0,1
1262,"F",2,3,1,1,1,0,0,0,0
1264,"M",1,2,1,1,1,1,0,0,0
1265,"M",2,3,0,0,0,1,0,0,1
1267,"F",3,3,1,1,1,1,1,0,1
1268,"F",2,3,0,0,0,0,0,0,1
1269,"M",3,3,1,0,0,1,0,0,1
1270,"M",3,3,1,1,1,1,0,0,1
1271,"F",2,3,1,1,1,1,1,0,1
1273,"M",3,3,1,1,1,1,1,0,1
1275,"M",2,3,1,1,1,0,0,0,0
1276,"M",4,3,1,1,1,1,0,0,0
1277,"M",3,3,1,0,1,0,0,0,1
1278,"M",5,3,1,1,1,0,0,0,1
1282,"F",3,3,1,1,1,0,0,0,1
1284,"M",2,3,1,0,1,0,0,0,1
1290,"M",3,3,1,1,1,1,1,0,0
1292,"F",2,3,1,1,1,0,0,1,0
1293,"F",3,3,0,0,0,0,0,0,1
1295,"M",2,3,1,1,1,1,1,0,0
1296,"F",2,3,0,0,0,1,0,0,0
1297,NA,4,3,1,1,1,0,0,0,0
1298,"M",2,3,0,0,0,0,0,0,1
1299,"M",2,3,0,0,0,1,0,0,1
1300,"M",3,2,1,0,0,1,1,0,1
1301,"M",4,3,1,0,1,1,0,0,1
1302,"M",2,3,1,1,1,1,1,0,0
1304,"M",2,3,0,0,0,1,0,0,1
1306,"F",2,3,0,0,0,0,0,0,1
1309,"F",2,3,0,0,0,0,0,0,1
1310,"F",2,3,1,1,1,0,0,1,0
1311,"M",2,3,1,0,1,0,0,0,0
1312,"F",2,3,1,0,0,1,0,0,1
1314,"M",4,3,1,1,1,1,1,0,1
1315,"F",2,3,1,1,1,0,0,0,1
1316,"M",2,3,1,1,1,1,0,0,1
1317,"M",3,3,1,1,1,1,1,0,1
1320,"M",3,2,1,1,1,1,1,0,1
1321,"M",4,2,0,0,0,0,0,0,1
1322,"F",4,3,0,0,0,1,1,0,1
1325,"F",4,3,1,1,1,1,1,0,1
1326,"F",2,3,1,1,1,1,1,0,1
1328,"M",3,3,1,1,1,0,0,0,1
1329,"M",2,3,0,0,0,0,0,0,0
1330,"M",3,3,1,1,1,0,0,0,1
1331,"M",2,3,1,1,1,1,0,0,0
1333,"M",3,3,1,1,1,0,0,0,1
1335,"F",3,3,0,0,0,1,1,0,1
1337,"M",3,3,1,1,1,1,0,0,1
1338,"F",2,3,1,1,1,0,0,0,1
1339,"M",2,3,1,0,1,0,0,0,1
1340,"M",3,3,1,1,1,0,0,0,1
1343,"M",3,3,0,0,0,1,0,0,0
1344,"M",2,3,1,1,1,1,1,0,1
1346,"M",2,3,0,0,0,0,0,0,1
1347,"M",1,2,0,0,0,0,0,0,0
1349,NA,NA,NA,1,0,1,0,0,0,0
1353,NA,3,3,0,0,0,0,0,0,1
1354,"M",2,3,1,1,1,1,1,1,0
1356,"M",3,3,0,0,0,0,0,0,0
1358,"M",2,3,0,0,0,0,0,0,1
1360,"F",3,3,1,1,1,1,1,0,1
1362,"M",2,3,1,1,1,0,0,0,1
1363,"M",4,3,1,0,1,1,0,0,1
1366,"M",3,3,1,1,1,0,0,0,0
1367,"F",2,3,0,0,0,1,0,0,0
1369,"F",3,3,1,1,1,1,1,0,1
1370,"M",2,3,1,1,1,0,0,0,0
1372,"M",3,3,0,0,0,1,0,0,0
1373,"M",2,3,0,0,0,1,1,0,1
1374,"M",1,2,1,1,1,1,1,0,0
1376,"M",2,3,1,0,0,1,1,0,1
1377,"F",3,3,1,0,1,0,0,0,1
1378,"F",4,3,1,1,1,1,1,0,0
1379,"M",2,3,1,1,1,0,0,1,0
1381,"F",2,3,0,0,0,1,1,0,1
1382,"F",2,3,1,1,1,1,1,0,0
1383,"M",2,3,0,0,0,0,0,0,0
1385,"M",3,3,1,1,1,1,1,0,1
1387,"M",2,3,1,0,1,1,0,0,1
1388,"M",2,3,0,0,0,1,1,0,1
1390,"M",NA,3,1,1,1,0,0,0,1
1393,"M",3,3,1,1,1,0,0,0,1
1396,"F",3,3,0,0,0,0,0,0,1
1399,"M",2,3,0,0,0,0,0,0,0
1400,"M",2,3,0,0,0,0,0,0,1
1401,"M",2,3,0,0,0,0,0,0,1
1405,"F",3,3,1,1,1,1,1,0,1
1407,"M",2,3,0,0,0,0,0,0,1
1408,"M",3,3,1,1,1,0,0,0,0
1409,"M",3,3,1,1,1,1,1,0,1
1410,"F",3,3,1,1,1,1,1,0,1
1411,"M",3,3,1,0,1,0,0,0,0
1412,"M",2,3,1,1,1,0,0,0,1
1414,"M",4,2,1,1,1,1,1,0,1
1415,"F",5,3,1,1,1,1,1,0,1
1417,"M",3,2,1,0,1,0,0,0,1
1418,"F",1,NA,1,1,1,1,1,0,0
1419,"F",2,3,1,1,1,1,1,0,1
1420,"F",2,3,0,0,0,0,0,0,0
1422,"F",4,3,1,0,1,0,0,1,0
1423,"M",3,3,0,0,0,1,1,0,0
1424,"M",2,3,0,0,0,1,1,0,1
1425,"M",2,3,0,0,0,1,0,0,0
1426,"M",2,3,1,0,1,1,1,0,1
1427,"M",5,3,0,0,0,0,0,0,0
1429,"F",2,3,0,0,0,0,0,0,1
1430,"M",3,3,1,1,1,0,0,1,0
1433,"F",3,3,1,1,1,0,0,0,1
1434,"M",3,3,1,1,1,0,0,1,0
1435,"M",3,3,1,1,1,0,0,1,0
1437,"F",2,3,1,1,1,0,0,0,0
1438,"M",3,3,1,0,1,1,1,0,1
1439,"M",2,3,1,1,1,1,1,0,1
1440,"M",2,3,1,1,1,1,1,0,1
1442,"F",7,3,0,0,0,0,0,0,1
1443,"F",1,2,1,1,1,1,1,0,0
1444,"M",3,3,1,0,1,0,0,0,1
1447,"M",2,3,1,1,1,0,0,0,1
1448,"M",4,3,1,1,1,1,0,0,1
1449,"M",3,3,1,1,1,0,0,0,1
1450,"M",3,3,1,1,1,0,0,1,0
1451,"M",2,NA,1,1,1,1,1,0,0
1453,"F",5,3,1,1,1,0,0,0,1
1455,"F",2,3,0,NA,0,1,1,0,0
1457,"M",3,3,1,1,1,1,1,0,0
1459,"F",5,3,1,0,1,0,0,0,1
1460,"F",2,3,0,0,0,0,0,0,1
1462,"F",5,3,0,0,0,1,0,0,1
1463,"F",2,3,1,1,1,1,1,0,1
1466,"M",2,3,1,1,1,1,1,0,0
1467,"F",3,3,1,1,1,0,0,0,1
1469,"M",4,3,0,0,0,1,1,0,1
1470,"M",2,3,1,1,1,0,0,0,1
1471,"F",3,2,1,0,1,0,0,0,1
1472,"M",3,3,1,1,1,0,0,0,1
1474,"M",2,3,1,1,1,1,0,0,0
1477,"M",2,3,0,0,0,1,1,0,1
1478,"M",4,3,0,0,0,1,1,0,1
1480,"M",2,3,1,1,1,1,1,0,0
1481,"M",2,2,0,0,0,0,0,0,0
1482,"M",3,3,1,1,1,1,0,0,0
1485,"M",3,3,0,0,0,0,0,0,1
1486,"M",5,3,1,1,1,1,1,0,1
1487,"F",4,3,1,1,1,0,0,0,1
1490,"M",2,3,1,1,1,0,0,0,1
1491,"M",4,3,1,1,1,1,1,0,1
1492,"M",4,3,1,1,1,1,0,0,1
1493,"M",5,3,1,1,1,1,1,0,0
1495,"F",3,3,0,0,0,0,0,0,0
1496,"M",2,3,1,1,1,0,0,0,1
1499,"F",6,3,1,1,1,0,0,0,1
1506,"M",4,3,1,0,1,1,0,0,1
1507,"M",4,3,1,1,1,1,1,0,0
1509,"M",3,3,1,0,0,0,0,0,1
1510,"M",3,3,1,1,1,0,0,0,1
1511,"F",2,3,0,0,0,0,0,0,1
1512,"M",2,3,0,0,0,0,0,0,1
1513,"M",3,3,0,0,0,0,0,0,1
1515,"M",3,3,1,1,1,0,0,0,1
1517,"M",3,3,1,1,1,1,1,0,1
1518,"M",2,3,1,1,1,1,1,0,1
1519,"M",2,3,1,0,1,1,0,0,1
1520,"F",4,3,1,0,1,0,0,0,1
1525,"M",5,3,1,1,1,1,1,0,0
1527,"F",3,3,1,1,1,1,1,0,0
1529,"M",3,3,1,1,1,1,0,0,1
1530,"M",3,3,1,1,1,1,1,0,0
1532,"F",5,3,1,1,1,0,0,0,0
1533,"M",6,3,1,1,1,0,0,0,1
1534,"F",2,3,0,0,0,1,1,0,1
1535,"M",3,3,1,0,1,0,0,0,1
1536,"F",4,3,0,0,0,1,1,1,0
1540,"M",3,3,0,0,0,1,0,0,0
1542,"M",1,2,0,0,0,1,1,0,0
1546,"M",4,3,1,1,1,1,0,0,1
1547,"M",2,3,1,1,1,1,1,0,1
1548,"M",3,3,1,1,1,0,0,0,1
1549,"M",2,3,0,0,0,0,0,0,1
1551,"M",4,3,1,1,1,0,0,0,1
1553,"M",4,3,1,0,1,0,0,0,1
1558,"F",6,2,0,0,0,0,0,0,0
1559,"F",3,2,1,1,1,0,0,0,1
1560,"F",2,3,1,1,1,0,0,1,0
1564,"M",4,3,0,0,0,1,1,0,0
1565,"M",2,3,1,1,1,1,1,0,0
1566,"M",2,3,0,0,0,0,0,0,0
1568,"M",2,3,1,1,1,1,1,0,0
1569,"F",2,3,1,0,0,1,1,0,1
1574,"M",3,3,1,0,1,0,0,0,1
1575,"M",2,3,1,1,1,1,1,0,1
1576,"M",3,3,0,0,0,0,0,0,0
1578,"F",3,3,1,1,1,0,0,0,1
1579,"M",3,3,0,0,0,0,0,0,1
1580,"F",3,3,0,NA,0,1,0,0,0
1581,"M",2,3,1,1,1,1,1,0,1
1582,"F",2,3,0,0,0,0,0,0,0
1584,"F",3,3,0,0,0,0,0,0,0
1586,"F",2,3,1,0,0,0,0,0,1
1588,"F",2,3,0,0,0,0,0,0,1
1589,"F",3,3,0,NA,0,1,0,0,0
1590,"F",2,3,1,1,1,1,1,0,0
1594,"M",2,3,1,1,1,0,0,0,1
1597,"M",3,3,1,0,0,1,1,0,1
1599,"F",2,3,0,0,0,0,0,0,1
1600,"M",2,3,1,1,1,1,0,0,1
1601,NA,NA,NA,1,1,1,1,1,0,0
1602,"F",5,3,1,1,1,1,1,0,0
1604,"M",3,2,0,0,0,1,1,0,1
1605,"M",3,3,0,NA,0,0,0,0,1
1608,"F",3,3,1,0,0,1,1,0,1
1609,"M",5,3,1,1,1,1,1,0,1
1614,"F",2,3,0,0,0,0,0,0,1
1615,"M",5,3,1,1,1,0,0,0,0
1618,"M",4,3,1,1,1,0,0,0,1
1620,"M",2,3,0,0,0,0,0,0,1
1623,"M",3,3,1,1,1,1,1,0,1
1625,"M",3,3,0,NA,0,0,0,0,0
1626,"M",2,3,1,1,1,0,0,0,1
1629,"M",2,3,1,1,1,0,0,0,1
1631,"M",4,3,0,0,0,1,1,0,1
1632,"M",2,3,1,1,1,1,0,0,1
1634,"M",4,3,0,0,0,0,0,0,0
1636,"M",2,3,1,1,1,0,0,0,1
1638,NA,5,3,1,1,1,1,0,0,0
1639,"M",3,3,1,1,1,0,0,0,0
1640,"M",3,3,1,1,1,0,0,0,0
1642,"M",3,3,1,1,1,0,0,0,1
1643,"M",2,3,1,1,1,0,0,0,1
1644,"F",2,3,0,0,0,0,0,0,1
1646,"M",4,3,1,1,1,1,1,0,1
1647,"M",5,3,1,1,1,0,0,0,1
1648,"M",2,3,1,1,1,0,0,0,0
1649,"M",2,3,0,0,0,1,0,0,1
1651,NA,NA,NA,0,0,0,1,1,0,0
1653,"M",4,3,1,1,1,1,0,0,1
1656,"M",3,3,1,1,1,1,0,0,0
1659,"M",2,3,0,0,0,0,0,1,0
1660,"M",4,3,1,1,1,1,1,0,0
1661,"M",4,3,0,0,0,0,0,0,0
1662,NA,NA,NA,1,1,1,0,0,0,0
1663,"M",3,3,1,1,1,0,0,0,1
1664,"F",4,3,1,0,1,1,1,0,1
1666,"F",2,3,1,0,1,0,0,0,1
1668,"M",4,1,0,0,0,0,0,0,1
1669,"M",5,3,1,1,1,1,1,0,0
1671,"F",4,3,1,0,1,1,1,0,1
1675,"M",5,3,1,1,1,1,1,0,1
1676,"M",4,3,0,0,0,0,0,0,0
1678,"M",2,3,1,1,1,1,0,0,1
1680,"M",2,3,1,1,1,1,1,0,1
1682,"M",4,3,0,0,0,0,0,1,0
1686,"M",4,3,1,0,1,0,0,0,1
1689,"M",2,3,1,1,1,0,0,1,0
1690,"M",4,3,1,1,1,1,1,0,1
1692,"M",3,3,0,0,0,0,0,0,1
1695,"M",3,3,1,1,1,1,0,0,1
1696,"M",2,3,0,NA,0,1,1,0,0
1698,"M",3,3,0,0,0,1,1,0,1
1700,"M",3,3,0,0,0,1,0,0,1
1703,"M",3,3,1,1,1,1,0,0,0
1704,"M",4,3,0,NA,0,0,0,0,0
1707,"F",5,3,0,NA,0,1,0,0,1
1708,"F",3,3,1,0,1,1,1,0,1
1710,"F",4,3,1,1,1,1,1,0,1
1717,"F",3,3,1,1,1,0,0,0,1
1720,"F",4,3,0,0,0,0,0,0,1
1721,"F",6,3,1,1,1,0,0,1,0
1722,"F",3,3,1,0,1,0,0,0,1
1724,"M",3,3,0,0,0,1,1,0,1
1726,"F",5,3,1,1,1,0,0,0,1
1728,"F",3,3,1,1,1,1,1,0,1
1729,"F",3,3,0,0,0,1,1,0,0
1731,"M",2,3,1,1,1,1,1,0,1
1732,"F",5,3,0,0,0,0,0,0,1
1734,"M",3,3,1,1,1,1,1,0,0
1735,"M",7,3,1,0,0,0,0,0,1
1736,"M",4,3,0,0,0,1,1,0,0
1737,"M",2,3,1,1,1,0,0,0,1
1738,"M",4,3,1,1,1,0,0,0,0
1739,"F",5,3,0,0,0,1,1,0,0
1743,"M",2,3,1,1,1,0,0,0,0
1745,"F",4,3,1,1,1,0,0,0,0
1746,"F",1,2,1,1,1,1,0,0,0
1749,"F",5,3,0,0,0,0,0,0,1
1752,"F",2,2,1,1,1,0,0,0,1
1756,"M",2,3,1,1,1,0,0,0,1
1757,"F",5,3,1,0,1,0,0,0,1
1758,NA,2,3,0,0,0,1,1,0,1
1761,NA,6,NA,1,1,1,1,0,0,1
1762,"F",4,3,0,0,0,1,0,0,1
1763,"M",4,3,0,0,0,0,0,0,1
1765,"M",3,3,1,0,1,0,0,0,1
1766,"M",3,3,1,1,1,1,0,0,0
1767,"F",5,3,1,1,1,0,0,0,0
1768,"M",4,3,0,0,0,1,0,0,0
1770,NA,3,3,1,1,1,1,1,0,0
1771,"M",2,3,1,1,1,0,0,0,1
1774,"M",2,3,1,0,1,1,0,0,1
1775,"F",3,3,1,1,1,1,1,0,0
1776,"M",3,2,0,0,0,0,0,0,1
1781,"F",3,3,0,NA,0,1,0,0,0
1782,"M",4,3,0,NA,0,0,0,0,0
1783,NA,3,3,0,0,0,1,1,0,0
1784,"M",2,3,0,0,0,1,1,0,1
1785,"F",2,3,0,0,0,1,1,0,1
1788,"F",2,3,1,1,1,0,0,0,1
1790,"M",3,3,0,NA,0,0,0,0,1
1794,"M",4,3,0,0,0,0,0,0,0
1795,"M",5,3,1,1,1,0,0,0,0
1796,"F",3,3,1,1,1,1,1,0,0
1797,"F",3,3,0,NA,0,1,0,0,1
1798,"F",4,3,1,1,1,0,0,0,0
1799,"F",3,3,0,NA,0,1,1,0,0
1801,"F",4,3,1,0,1,0,0,0,1
1804,"M",2,3,1,1,1,0,0,0,1
1805,"F",2,3,1,1,1,0,0,0,0
1807,"M",5,3,0,0,0,1,1,0,1
1808,"M",3,3,0,0,0,1,0,0,1
1809,"M",4,3,1,0,1,0,0,0,1
1810,"M",6,3,0,0,0,1,1,0,0
1811,"F",5,3,0,NA,0,0,0,0,1
1814,"F",3,3,0,0,0,1,1,0,1
1815,"F",3,3,1,1,1,0,0,0,0
1816,"F",4,3,0,0,0,0,0,0,1
1818,"F",3,3,1,1,1,1,1,0,0
1821,"M",4,3,1,1,1,1,1,0,1
1823,"M",6,3,0,0,0,1,0,0,1
1826,"M",2,3,0,0,0,1,1,0,1
1827,"M",4,3,0,0,0,0,0,0,1
1828,"M",3,3,1,1,1,1,1,0,1
1829,NA,2,3,0,NA,0,1,1,0,1
1832,"F",5,3,1,0,1,0,0,0,1
1834,"M",3,3,1,0,1,1,1,0,0
1835,"M",2,3,1,1,1,0,0,0,0
1836,"M",3,3,1,1,1,1,1,0,1
1837,"M",3,3,1,0,1,1,0,0,1
1838,"F",3,3,1,0,1,0,0,0,1
1839,NA,5,3,1,1,1,1,1,0,0
1840,"M",4,3,0,0,0,1,0,0,1
1841,"F",2,3,1,0,0,1,0,0,1
1842,"M",3,3,1,0,1,1,1,0,0
1843,"F",3,3,0,0,0,1,1,0,1
1845,"M",4,3,0,1,0,0,0,1,0
1846,"M",2,3,1,1,1,1,1,0,1
1847,NA,2,3,1,1,1,0,0,0,0
1853,"M",2,3,1,1,1,1,0,0,1
1854,"M",2,3,1,1,1,1,0,0,0
1855,"M",2,3,1,0,1,0,0,0,1
1856,"M",2,NA,1,1,1,0,0,0,1
1859,"M",2,3,1,1,1,1,0,1,0
1861,"M",6,3,1,1,1,0,0,0,1
1864,"F",2,3,0,0,0,1,1,0,0
1865,"M",7,3,1,1,1,1,0,0,0
1868,"M",5,3,1,1,1,1,1,0,0
1869,"F",2,3,1,1,1,0,0,0,1
1871,"F",2,3,1,1,1,0,0,0,0
1874,"M",2,3,1,1,1,0,0,0,1
1877,"F",7,3,0,0,0,0,0,0,0
1879,"F",2,3,1,1,1,1,1,0,1
1880,"M",5,3,1,1,1,0,0,0,1
1881,"F",2,3,1,1,1,0,0,0,1
1882,"F",5,3,0,0,0,0,0,0,1
1885,"M",4,3,1,1,1,1,1,0,1
1887,"F",2,3,1,0,1,1,1,0,1
1888,"F",6,2,0,0,0,0,0,0,0
1890,"M",2,3,1,1,1,1,1,0,1
1891,"M",4,3,1,0,1,0,0,0,1
1893,"M",2,3,1,0,1,0,0,0,0
1894,"M",3,2,0,0,0,0,0,0,1
1895,"F",2,3,1,1,1,0,0,0,1
1896,"M",3,3,0,0,0,0,0,0,1
1897,"M",6,3,0,0,0,0,0,0,1
1899,"F",4,3,0,0,0,0,0,0,1
1900,"F",4,3,1,1,1,1,1,0,0
1901,"M",4,3,1,0,1,0,0,0,1
1902,"M",4,3,0,0,0,0,0,0,1
1904,"M",2,3,1,1,1,1,1,0,1
1906,"F",4,3,1,1,1,1,1,0,1
1907,"M",3,2,1,1,1,1,1,0,1
1911,"M",5,3,0,0,0,0,0,0,0
1912,"M",2,3,1,1,1,1,1,0,0
1914,"M",5,3,1,1,1,0,0,0,1
1915,"F",3,3,0,NA,0,0,0,0,1
1916,"M",5,3,0,0,0,0,0,0,1
1917,"M",4,3,1,1,1,0,0,0,0
1919,"F",4,3,0,0,0,0,0,0,1
1922,"F",2,3,1,1,1,0,0,0,1
1924,"M",2,2,1,1,1,0,0,0,1
1925,"M",7,3,1,1,1,0,0,0,1
1927,"M",4,3,1,1,1,0,0,0,1
1928,"F",2,3,1,1,1,1,1,0,1
1929,"F",4,3,1,1,1,0,0,0,0
1930,"F",4,3,1,1,1,0,0,0,0
1932,"M",2,3,1,1,1,1,1,0,0
1934,"M",3,3,1,0,1,1,1,1,0
1936,"F",3,3,1,1,1,0,0,0,1
1937,"M",2,3,1,1,1,0,0,0,1
1939,"F",4,3,0,0,0,0,0,0,0
1940,"F",2,3,0,0,0,0,0,0,1
1941,"M",4,3,0,0,0,1,0,0,0
1942,"F",3,3,0,NA,0,1,1,0,0
1944,"F",3,3,1,1,1,0,0,0,1
1945,"M",1,2,1,1,1,0,0,0,0
1946,"M",2,3,1,1,1,1,1,0,1
1947,"F",2,3,0,0,0,1,0,0,1
1951,"M",3,3,1,1,1,0,0,0,0
1952,"M",2,3,1,1,1,0,0,0,1
1954,"F",2,3,1,1,1,0,0,0,1
1955,"F",1,2,1,1,1,1,1,0,0
1956,"F",2,3,1,1,1,0,0,0,0
1957,"M",4,3,1,1,1,0,0,0,1
1962,"M",3,3,1,1,1,0,0,0,1
1963,"M",2,3,1,1,1,0,0,0,1
1966,"F",4,3,1,1,1,1,1,0,0
1967,"M",3,3,1,1,1,0,0,0,0
1968,"M",5,3,1,1,1,1,1,0,0
1970,"M",3,3,0,0,0,0,0,0,0
1971,NA,NA,NA,1,1,1,0,0,0,1
1973,"M",3,3,1,1,1,1,0,0,0
1977,"F",4,3,0,0,0,0,0,0,0
1978,"M",3,2,1,1,1,0,0,0,1
1980,"M",4,3,0,0,0,1,0,0,0
1981,"M",4,3,1,1,1,0,0,0,1
1982,"F",1,2,1,1,1,0,0,0,0
1984,"M",2,3,1,0,0,1,1,0,0
1987,"M",2,3,0,0,0,1,0,0,1
1988,"M",5,3,0,0,0,1,1,0,0
1989,"M",2,3,1,0,1,0,0,0,1
1991,"M",2,3,1,1,1,0,0,0,1
1992,"M",3,3,0,0,0,0,0,0,0
1993,"F",5,3,1,1,1,0,0,0,1
1995,"M",2,3,1,0,1,0,0,0,1
1996,"M",3,3,1,1,1,1,1,0,1
